Reviews,Rating
maalesef yildiz vermek zorunda kaldim muzik dinleyecek film izleyecekseniz gayet iyi ona diyecek laf yok sadece dinlemek icin almis olmak cok uzucu gercekten cunku karsidaki insanlar konusurken yerdeki karincanin ayak seslerini nabiz atisinizi bile duyuyor yorumlara bakarak aldandigim ilk oldu diyebilirim,0
kotu s gidip geliyor kesintiler oluyor filmlerde bazen gec geldigini fark ediyorsunuz bilgisayarda telefonda oyun oynadigim esnada sesler gec geliyor kullanamiyorum pili cabuk bitiyor sesi normal neyine para verdim kablolu alsam mantikliydi icinden sarj kablosu cikmiyor cidden para verdigim gereksiz urunlerden biriydi hatta bunu yazarken s gelgit yapti muzikleri berbat ediyor cidden kotu,0
urunu begenmedim hic memnun kalmadim surekli sol kulaklik kesinti yapiyor sarji tam doldurmama dikkat etmeme ragmen bazen saat kisa surede bitiyoriadesini gerceklestirdim umarim gereken yapilir,0
gerek incelik gerek fp gerek kalite gercekten super s kalitesi ba kalitesi falan sahane konusma yeterli tavsiye ediyorum fiyata kacmaz xiaomi zaten fp konusunda zirvede alin derim,1
cok pratik bir kullanimi var,1
fiyatina gore gayet basarili bir orijinal uruntaklit degil,1
fiyata gore idael bir sarji guzel gidiyor aydir kullaniyorum memnunum tek sikinti kulaga ayni olmuyor ornegin benim bir kulakta kossam bile dusmuyor digerinde hic durmuyo sizin kulak yapiniza bagli,1
bakimindan sey guzel ozellikle bass konusunda kadarini beklemiyordum gonderim suresi baya uzun surdutek olumsuz oydu,1
s cok guzel bass tiz gayet iyi,1
urunun s kalitesi fiyatina gore cok cok iyi eksi yon olarak kulakliktan muzigi degistiremiyoruz oyun oynarken birazcik gec geliyor muzik dinlemek icin aliyorsaniz kesinlikle tavsiye ediyorum oyun oynamak icin aliyorsaniz kablolu kulakliklara bakmanizi oneririm,1
cok kullanisli tavsiye ederim,1
kulaklik ilgi sorun cikti hemen duzeltildi geri donuse puan vericem,1
cesit kulakliklardan degisik model aldim iyisi cunku kutu kalitesi kulaklik kalitesi iyisi s kaliteside cok iyi,1
guzel saglam iyi s kalitesi fazla para vermeye gerek yok is gorur,1
severek kullaniyorum yalniz tek kulakligi suya dusurdum malesef hemen bozuldu diger tekini kullaniyorum,1
aldigim hic bir kadar hizli gelmedi gayet ideal bi saticiya tesekkurler,1
cihazi uzun sure kullandim tek sikintisi disaridan cok fazla s almasi tur cihazlarda arastirdim ayni onun disinda fiyata cok basarili diyebilirim,1
kullanisli bekletimi karsiladi cok yuksek s bekleyenler icin hayal kirikligi olabilir yinede gerek s gerek telefon gorusme esnasinda gayet net guzel,1
hic bir sikintisi yok cok para bayilmaya gerek yok ucuz kaliteli tam bir fb urunu,1
sesi gayet yuksek pil omru efsane tek sikintisi kulak tikayip kulaginizi kulaginizin kasinmasina sebep oluyor,1
mukemmel kulaktan dusmuyor kosarken bisiklet surerken kablo derdi yok alinir tavsiye ederim,1
saatte geldi gayet guzel cok tesekkurler,1
super pratik kaliteli s,1
uzun zamandir kullaniyoruz hicbir sorun sikinti yasamadik,1
numara yildiz orjinal gelince orjinalligini kendi sitesinden teyit ettim,1
gayet guzel bir eslestirmesinde hic bir sikinti yasamadim tavsiye edilir,1
musik dinlerken devamli kullandigim bir evde telefon gorusme yaparken sikinti olmadi disaridaysaniz karsi taraf sesinizi zor duyuyor onun disinda kulagi rahatsiz etmemesi arti bir ozellik benim icin,1
kesinlikle tavsiye ederim yolda yururken gorusme yapmak biraz kalitesiz olsa yine konusabiliyorsun geri kalan ozellikleri zaten yeterli duzeyde,1
isitme iyi mikrafon s derinden gelen sekilde telefon gorusmesi icin kullanamazsiniz,1
cok hizli elimize ulasti cok memnun kaldik gayet iyi bir baglantida hicbir problem cikmadi,1
guzel kaliteli,1
fiyatina gore iyi,1
kulaklik gorunus olarak mukemmel s yuksekligi ba v gayet yeterli kulaga gayet guzel oturuyor sarj suresi kullanim suresi olarak ta gayet iyi surekli kopma yasiyorum kopma kesilme yasamadan fazla saniye dayaniyor durum tum artilarini goturuyor,0
gayet basarili yeterli bir,1
cok basarili,1
iyi,1
kullanisli bir orijinal,1
s kalitesi fena degil yogun bir kulakta durma problemi var,0
guzel,1
mukemmel,1
super,1
iyi guzel,1
muzik dinlerken konusurken kesilmeler cok sik oluyor ancak yuksek sesle bile muzik dinleseniz disariya s vermiyor dinledigimi duyuyorlar mi dert etmenize gerek yok kargoya haftada ancak verildi kargoya verildikten gun sonra elime ulasti,0
numara yildiz,1
gayet basarili dikkat edin bunun anc gurultu onleme ozelligi olan kulakici kulakliklar biraz fazla basinc yapiyor sesler biraz fazla basli oluyor,1
telefonla konusurken s baya uzaktan geliyor,1
idare eder,1
luk kulaklik,1
guzel,1
fiyatkalite oldukca iyi,1
bugun elime geldi sag kulakliktan cizirti geliyor uzerindeki tus gevsek,1
cok kaliteli hicbir sikinti yok cok mutluyum alan memnun firmasi guvenilir kargoda cok saglamdi,1
urunu gayet begendim s kalitesi ba tatmin edici boyutu cok kucuk cok guzel sarj suresini henuz test edemedim urunden su an memnunum bir yildizi kutu iceriginden kirdim cunku icerisinden kablo cikmadi yedek silikon uclari eksikti konulmustu,1
saat gecmeden geldi kargom tesekur ederim fiyatina gore efsane,1
kargonun gec gelmesi disinda hersey cok iyi,1
fiyatina gore cok iyi,1
fiyatina gore oldukca iyi tek yildizi baslarin zayifligindan kirdim memnun kaldim iyi bass arayanlarin ust modeller icin biraz para harcamasi gerekecek,1
guzel ben cok begendim tek birseyi begenmedim videoyu oynatinca kulakliktan cok cizirti geliyo kisik sesle dinlerseniz biraz sizi rahatsiz ediyo onun disinda hicbir sorunu yok,1
urunun s kalitesini begendim keske kutu icinden sarj kablosuda ciksaysi,1
fiyata cok iyi,1
verdiginiz paraya degiyor s kaliteli sarj uzun,1
cok mukemmel malzeme sarji cok iyi gidiyor onerilir,1
fiyat performans,1
kargo cok hizliydi saglamdi orijinal seri nosu vsar silikonun altinda fp urunu alabilirsiniz satici hepsiburada,1
gercekten cok guzel bir kulaklik,1
ertesi gun elime ulasti sarj aleti koymalari guzel s kalitesini begendim baglamakt sikinti yok umarim boyle devam eder,1
bence mukemmel,1
xiaomi olunca plastigini kaliteli dusunmustum yine begendim jbl kablolu kulaklik kullaniyorum s kalitesi ona gore dusuk kaliyor tabii fiyata iyisini beklemek sacma olur,1
s kalitesi iyi hafif sik gurultulu ortamlarda mikrofonu etkisiz kalabiliyor genel performansi cok iyi,1
fiyatina gore harika kusursuz calisiyor s kaliteside gayet iyi,1
s kalitesini yuksekligini yeterli buldum spigen reye kiyasla cok bir s seviyesi farki gordum baslar tizler cok iyi seviyede baglanti konusunda herhangi bir sorun yasamiyorsunuz hepsiburadaya tesekkurler,1
orka iletisime cok tesekkur ederim ek olarak usb kablo eklemisler bunu firma yapmaz artik sizin adinizin gectigi herseyden gonul rahatligiyla alisveris yapabilirim gunde elime ulasti urunu elestirmeme gerek yok suan gayet mutluyum,1
siparisin ertesi gun elime gecti s kalitesi acisindan cok guzel muzikle amator olarak yillardir ugrasan olarak urunu cok begendim baslar gayet yeterli telefon gorusmesinde cevresel sesleri karsidaki kisi gurultu olarak duyabildigini soyluyor kapali gurultusuz ortamda sorun olmayacagini dusunuyorum ancak muzik dinleme acisindan hic bir sorun yok kulakta iyi duruyor muzik dinlerken dis sesler fazla duyulmuyor yuksek paralar vermeye gerek yok,1
xiaominin urunlerini genel olarak begeniyorum kulaklikta onlardan bi tanesi oldu s kalitesi bekledigim kulakta guzel duruyor kolay dusup dusmedigini test etmek icin basimi salliyorum yerinden bile oynamiyo xiaomi marka telefonlarda mikrofonu uyumlu calisiyor benim telefonumda calismadi mikrofon kalitesi cok yuksek degil oturdugum bolgeye teslimat yavas elime cok gec ulasti,1
s yada donanim uzmani degilim almadan once ay arastirdim yorumlar videolar v sonunda aldim elime gecene kadar suphelerim vardi neyse urunu denedim sonucu soyleyim sadece hadi canim yok artik dedim efsane bise s boguk ba yok diyenleri pek fazla dinlemeyin gozu kapali alin derim,1
muadillerin gore fiyat performans acisindan cok iyi bir konumda xiaomi kalitesi sebebiyle premium bir hissiyati veriyor diger kablosuz kulakliklara fiyatina gore s kalitesi gercekten guzel kargo olarak iki gun icinde gelmesi tatmin etti,1
aklimda alteranatif vardi koysam sunu alsam verip kablolu alsam verip baska marka mi alsam falan filan seyleri birakin fiyata inanilmaz bir urunkeslinlikle tavsiye ediyorumyine olsa alir miyim saniye bile dusunmem,1
gercekten cok basarili fiyat araliginda alabileceginiz iyi olabilir almadan once cok kararsizdim suan iyi almisim diyorum satici cok hizliydi saat gecmedi elime ulasti,1
baglanti kurma acisindan oldukca kolay ayrica kulaklik baglama konusunda hic bir sorun yasanmiyor kullanima gelince s kalitesi tatmin edici nitelikte ayrica kulaga oturuyor spor yaparken kosarken sorun yok telefon gorusmesi konusu biraz sorunlu disardaki sesi cok aliyor karsidakini rahat duyabilmanize karsin sizin sesiniz ilgili sorun oldugunu iletiyorlar fiyatina gore kullanilabilecek bir oldugunu soyleyebilirim kargo hizi inanilmaz iyi,1
ben urunu acayip sevdim kablo sikintisi yok fiyati cok uygun basso guzel arada telefonu birakip oteki odaya gidiyorum ona ragmen baglanti kopmuyor ayrica sarjini hic bitiremedim tahminimce saatlik bir omru var kutusu ayni zamanda powerbank islevi gordugu icin sarj sikintisi olmuyor hic tek kotu tizlerde bi cizirti var,1
tam sevinmistim kaliteli v aramada bluetooth arama sirasinda bazi kisilerin sesi geliyor gitmiyor dun hic dusurmedigim halde catladigini fark ettim,0
muzik dinlemek icin cok guzel telefonla konusurken mikrofonu cok iyi degil tek tiklama sarki durduruyor ancak tiklama sarkiyi gecmiyor bunun yerine asistani geciyor eger android kullaniciysaniz bunu macrodroid programi degistirebilirsiniz bt cihaz kullanirsaniz biraz gecikme oluyor bt kullanirsaniz sorun yok fiyatina gore guzel,1
kulakligi amacla aldiginiza bagli ben telefon gorusmesi yapmak icin aldim kesinlikle istedigim verimi alamadim zira telefon gorusmelerimde surekli olarak karsi taraftan gelen cevaplar efendim diyosun anlamadim sesin yankili geliyor sesli bir ortamdamisin kulakliklami konusuyosun yine cevaplarla karsilasmak istemiyorsaniz kulaklik sizin icin uygun degil size gelen s gayet iyi muzik dinlerkende bir sorun yok telefon gorusmesi icin uygun bi kulaklik degil mikrofonlu almanizi tavsiye ederim,1
oncelikle urunu kesinlikle birbirine esleyemedim iade etmeyi dusunuyordum kolay sekilde sonradan esledim detaylari gecince hepsiburada urunu aldigim gece kargoladi cok hizliydi icerisinden sarj kablosu cikmiyor cokta onemli bir detay degil kulagi kesinlikle kavriyor dusme yerinden oynama v hic bir problem yok sesi gayet yeterli iletiyor gurultu engelliyor fiyata alinabilecek guzel kulakliklardan birisi,1
urunde surekli bir anlik s kesintisi oluyor saniyede bir oluyor anlik kesinti bir sure sonra sinir oluyorsunuz begenmedim,0
spor yaparken kullanmak icin almistim isimi fazlasiyla goruyor kulaktan dusmuyor kafama estigi zaman sarja koymama ragmen hic sarj sikintisi yasamadim,1
gayet sik guzel hafta sonra sag kulaktan s gelmemeye basladi,1
fiyatina gore oldukca iyi hic bir sekilde kulaktan cikmiyor yada dusmuyor,1
s kalitesi olsun ortamdan yalitim olarak olsun gayet iyi tek bir eksi yonu var muzigi kulakliktan degistirememek onun haricinde gayet memnunun,1
burdan aldim soylemiyorum inanilmaz ba tiz orani mevcut orjinal apple kulakligi birebir kesinlikle tavsiye ediyorum dk once elime ulasti harika bi sistemi var s mukemmel karsi taraf mikrofon harika kesinlikle asin,1
ilk incelemelerime gore fiyatina gore baya iyi s konusunda gayet yeterli basslar tizler fena degil boyutlarina kiyasla bekledigimden iyi cikti telefonla hemen eslesiyor kulakta hic belli olmuyor takili oldugunu unutabilirsiniz ptt yuzunden gunde gelmesine ragmen tavsiye ederim,1
cok pratik bir kullanimi var,1
basarili bir muzik dinlerken s seviyesi segmentine gore ust seviyede s kalitesi konusunda fiyat skalasina gore degerlendirmek lazim is gorur,1
fiyat performans urunu gayet basarili tavsiye ederim,1
cihaz iyi guzel performansini begendim ancak kutudan sarj cihazi cikmadi parmakla mi sarj edecegiz,1
basarili bir verdigjm parayi haketti,1
arada bir baglanti sorunu olusuyor benim telefonundanmi kaynaklaniyor bilemiyorum mikrofon konusunda cok basarili olduklarini soyleyemem onun disinda s kalitesi sarj omru konusundan fiyatina gore cogu kulakliktan iyi oldugunu soyleyebilirim,1
bakimindan sey guzel ozellikle bass konusunda kadarini beklemiyordum gonderim suresi baya uzun surdutek olumsuz oydu,1
fiyata gore idael bir sarji guzel gidiyor aydir kullaniyorum memnunum tek sikinti kulaga ayni olmuyor ornegin benim bir kulakta kossam bile dusmuyor digerinde hic durmuyo sizin kulak yapiniza bagli,1
lanet olasi evdeki kedi ben yokken oynamis bir tanesini kaybetmis kulakliklar fiyatina gore iyi konusmak icin degil kablolardan kurtulmak icin guzel bir baslangic,1
hepsiburadadan alirsaniz orjinal gonderiliyor diger saticilar icin durum nedir bilmiyorum kulaklik standard kalitede cok iyi denemez cok kotu denemez sarji biraz gidiyor geldi bana,1
arkadaslar kesinlikle orjinal cok guzel kablo derdinden kurtuldum disardan s gelmiyor tesekkurler hepsiburada,1
orjinal urunses kalitesi beni sasirtti konusma hemde muzik dinleme on numara eger orjinal hic bir sorun yasamazsiniz bana gelen orjinal,1
cok hosuma gitti aninda baglaniyor seste cok iyi seyi mukemmel bekleyenler tl lik urunlerden alsin kargo gunde geldi tesekkurler,1
orijinalgayet kullanislises iyi,1
cok kaliteli s guzel kullanisli ancak sarj kablosu icinden cikmiyor ayrica satiliyor ilk gordugum bir sey,1
harika bir sesi sesi var cok kullanisli aninda bluetooth baglantisi cok sevdim,1
ucrete gore idare eder dis sesleri cok veriyor profesyonel kullanacaksiniz kesmeyi biraz acmak lazim,1
cihaz guzel mt mesafe cekimi var s konusunda oyle sasali s cikmiyor isitme problemi olmayan rahatlikla kullanabilir,1
cok kullanisli tavsiye ederim,1
gercekten cok guzel airpodstan bile iyi midleri tizleri baslari cok iyi kesinlikle tavsiye ederim,1
mukemmel s kalitesi bass mukemmel tam ideal boyutta cok kibar duruyor fiyatina gore biraz fazla iyi kesinlikle tavsiye ederim,1
fiyatina gore cok iyi kulaktan cikmiyor s kalitesi guzel disardan s duyulmuyor mikrofonu denemedim cogu kisi bos yapmis alinabilecek bir fiyata cok iyi miknatisli kutusu ince kucuk guzel tavsiye ederim,1
baba muhtesem birsey telefona bagla at telefonu cebe sag kulakliga kere vurunca muzigi durduruyor kere vurunca muzigi degistiriyor aynisi sol kulaklik icinde gecerli kargo suresi muazzam hizli s kalitesimi taktiktan sonra dis dunya iletisim bitiyor,1
s kalitesi gayet iyi gunluk sadece kulagima kulakligi takip dunyadan bagimi koparmak istiyorum derseniz yeterli seviyede s tatmin edici konusmalarda gelen seste giden seste sorun yok gayet net dis gurultuyu acayip aliyor muzik dinlerken yada video izlerken herhangi bir gecikme problemi olmadi oyun icin bir sey diyemicem baglantida kopma bir sorun yasamadim sarji cogu kulaklik kadar iyi gidiyor kutudan sadece kulaklik sarj haznesi cikiyor usb kablo sarj oluyor kutudan sarj kablosu cikmiyor normalde kulakliklari sarj haznesine koydugunuz zaman kapaniyor sarj haznesinde batarya biterse kulakliklar kapanmiyor baglanti acik kaliyor kulaklik uzerindeki tuslar yumusak cok bastirmadan sarki durdurup baslatabiliyorsunuz ayrica aramalari acip kapatiyorsunuz basili tuttugunuzda asistanla iletisim kurabiliyorsunuz son olarak alacak arkadaslar gelen cihazlar orjinal tane aldim basitinden kulaklik icindeki seri numaralarina bakarak bunu anlayabilirsiniz replikalarda seri numarasi yok,1
ben gercekten cok begendim sesi cok net kullanimi cok pratik gonul rahatligiyla alabilirsiniz,1
ekim almistim gayet saglam bir sekilde elime ulasti hicbir sorunla karsilasmadim telefon konusmasi yapmak icin hic uygun degil ancak markette alisveris yaparken ders calisirken temizlik yaparken kadar mukemmel odalar arasi dolasiyorum hicbir s kesintisi olmuyor sarji gayet uzun sure gidiyor normalde sesi son s kullanirdim kulakligin sesi fazla yuksek oldugu icin diger kulakliklara gore sesi orta seviyede acmam yeterli oluyor kulakligin tekinin sarji biterse digerini sarji tama yakin oluyor tek kulakligi bir saat kullanabiliyorsunuz mutlaka bilgisayardan sarj edin kutusuna birakin isiniz bitince rahatca kaybolabilir kulakligin kurulumu cok basit kutudan cikartinca ikisini yakin tutup tuslarina basili tutacaksiniz isiklar yanip sonerken bi sure eslesmelerini bekleyin sonra telefondan bluetooth baglantisindan eslestirin,1
yildir kullaniyorum kulakligi olumlu yonu cok iyi ortalama bir s kalitesi var baglanma hizi cok iyi onceden baglandiginiz bir telefonda kutudan cikardiginiz anda telefona baglaniyor kulaga ilk zamanlar zor otursada bir sure sonra alisiyorsunuz sarji gayet iyi saatlik bir kullanim sunuyor kutudada dan toplamda kere sarj edip tekrar kullanabiliyorsunuz sik kullanimda haftada kere kutuyu sarj etmeniz yeterli aslinda mikrofon konusuna gelirsek ev ortaminda telefonla konusabiliyorken sokakda kullanamiyorsunuz etraftaki gurultuyu direk karsi tarafa iletiyor yuzden cok kotu bir mic var karsi taraf sizi cok zor duyuyor buda konusma kalitenizi ciddi oranda dusuruyor kulakliklarin oturmasi cok guzel kulaginiza asiri sallamadiginiz surece kutusundan cikmiyor ben bir kac kere yere dusurdugumde kulakliklar kutudan cikmisti tasarim olarak kutu cok kucuk cebinize atabiliyorsunuz bide kotu ozelliklerinden baglanma konusunda bazi telefonlarda wifi baglantisini zayiflatiyor kulakligi kullanirken internetim kotulesiyor bir cok kullanicida gordugum bir sorun fiyatina bakilicak olunursa gayet alinabilir bir cihaz tavsiye ederim,1
